index,website,title,about,lesson_type,purpose,summary,url,period,learning_time,price
23,아이스크림,해커스톡 영어회화 10분의 기적 - 아는 단어로 말하기,"전국 유아, 초등, 중등교원 및 교육전문직",어학,1. 영상별로 10분이라는 짧은 시간을 활용하여 영어 회화 표현을 학습한다.|2. 미국인들이 실제로 사용하는 영어 표현을 통해 실전 회화를 배운다.|3. 전반적인 영어 말하기 능력을 향상시킬 수 있다.,아는 단어로 말하기를 통해 미국인들이 실생활에 많이 사용하는 영어표현을 따라하며 학습합니다.|아주 기초부터 시작하기 때문에 초보자들도 수월하게 학습이 가능하며 실전 회화 실력 향상이 가능한 강의입니다.|짧은 표현들을 반복해서 학습하기 때문에 오래도록 잊지 않고 사용 가능합니다.,http://teacher.i-scream.co.kr/course/crs/creditView.do?crsCode=7024&searchOrdinalTyCode=TY01&sso=ok,4주,30시간,75000
24,아이스크림,쏭내관과 함께하는 랜선궁궐기행,"전국 유아, 초등교원 및 교육전문직",교과지도,궁궐의 역사를 통해 조선의 역사를 한눈에 정리할 수 있다.|실제 수업 현장의 사회 및 국사 교과 수업을 재미있게 진행할 수 있다.|실제 답사를 계획하여 우리 나라의 역사의식을 고취시키는 데 필요한 다양한 역사적 사실들을 현장에서 지도할 수 있다.,학생들이 지루해하고 어려워 할 수 있는 초등학교 5학년 사회 및 중학교 국사 교과 수업을 재미있게 지도할 수 있도록 궁궐에 얽힌 조선 역사를 이야기 형태로 전달합니다. 또한 교사가 궁궐의 현장 체험 학습을 직접 계획하고 진행할 수 있도록 다양한 자료를 제공합니다.,http://teacher.i-scream.co.kr/course/crs/creditView.do?crsCode=7048&searchOrdinalTyCode=TY01&sso=ok,4주,15시간,40000
25,아이스크림,옥이샘의 뚝딱 미술로 여는 학급운영,"전국 유아, 초등교원 및 교육전문직",학급경영,"1. 학급운영과 교실 환경이 서로 연계된 활동을 다양하게 구성하고 제작할 수 있다.|2. 시각문화적 관점에서 여러 미술활동을 통해 교사도 행복하고, 학생도 즐거운 학급운영을 계획할 수 있다.","지금의 우리는 텍스트보다 이미지와 영상에 익숙하다. 그래서 우리에게 익숙한 시각적인 요소를 학교 교실로 들여와 학급운영과 융합하고자 한다. 이것이 일명 ‘시각문화 학급경영’이다.|먼저 ‘시각문화 환경’이라 함은 생활 주변에서 흔히 찾아볼 수 있는 시각적 만화, 캐릭터, 사진, 영화, 대중 미술 등을 포괄하는 개념이다. 통합 교과적인 초등학교 교육의 특성을 반영하여 학생들에게 친근하게 다가갈 수 있는 옥이샘의 다양한 캐릭터를 활용하고 이것을 여러 미술활동과 접목하여 학급운영으로까지 이어지도록 하는 것이 본 과정의 핵심이다.",http://teacher.i-scream.co.kr/course/crs/creditView.do?crsCode=1163&searchOrdinalTyCode=TY01&sso=ok,4주,15시간,40000
26,아이스크림,도도한 교사생활,"전국 유아, 초등교원 및 교육전문직",생활지도,● 교사로서의 마음가짐 및 자신을 관리하며 발전시켜 나가는 방법을 익히고 이를 적용할 수 있다.|● 교실 관리와 학급의 운영 및 다양한 수업의 준비와 수업 운영 방법을   익히고 이를 학급 지도 및 수업에 적용할 수 있다.|● 다양한 유형의 학생과 학부모를 파악하고 상대하는 방법을 익히고 이를 학생 지도와 학부모 상담에 적용할 수 있다.|● 사람을 이해하는 방법 및 동료 교사들과 좋은 관계를 유지할 수 있는 방법을 익히고 이를 적용할 수 있다.,"교사는 단순히 수업 시간을 통해 지식만 전달하는 사람이 아닙니다. 학생 한 명 한 명은 모두 다른 존재입니다.|교사는 이렇게 각기 다른 특성을 지닌 학생들을 언제나 보듬고 이끌어야 하며, 그 과정에서 많은 학부모와 동료 교사들을 만나게 되는 사람입니다.|또한 다양한 과목의 수업을 준비해야 하는 것 외에도, 다양한 업무를 담당해야 합니다.|한 명의 교사가 처음부터 이 모든 역할을 성공적으로 수행하는 것은 어렵습니다.|신임 교사는 물론, 어느 정도 경력이 있는 교사라 하더라도 자신 없는 분야가 생길 수밖에 없습니다.|그래서 교사의 역할을 성공적으로 수행하기 위해서는 무엇보다 다양한 경험을 쌓은 선배 교사의 조언이 필요합니다.|풍부한 경험을 바탕으로 한 교사의 이야기를 통해, 교사 생활의 다양한 노하우를 배워보고자 합니다.",http://teacher.i-scream.co.kr/course/crs/creditView.do?crsCode=7023&searchOrdinalTyCode=TY01&sso=ok,4주,30시간,75000
27,아이스크림,나만의 이미지 가치를 높여주는 퍼스널 컬러 스타일링,"전국 유아, 초등, 중등교원 및 교육전문직",자기계발,"1. 퍼스널 컬러의 개념을 이해하고, 좋아하는 것과 어울리는 것의 차이를 알고 본인의 피부색, 모발 색을 기반으로 자신만의 퍼스널 컬러를 선택할 수 있다.|2. 선택된 퍼스널 컬러를 기반으로 본인을 더욱 빛나게 해줄 메이크업 및 패션 스타일을 통해 멋진 교사로서의 이미지 메이킹을 할 수 있다.|3. 유행에 민감하게 반응하는 학생들에게 유행보다는 자신에 초점을 맞춘 스타일링 원리를 안내하고 이를 통해 소통의 장을 만든다.","1.  개인에게 가장 잘 어울리는 색을 진단하고, 단점은 보완하고 장점을 극대화시켜 긍정적이고, 자신감 있는 이미지를 연출하게 한다.|2.  유행에 민감한 학생들과 함께 퍼스널 컬러를 진단하고, 학생들과의 소통의 장을 만들 수 있다.|3.  학생 지도에 활용하면 교사, 학생 간의 상호작용이 이루어져 활기 넘치는 교실을 만들어 갈 수 있다.",http://teacher.i-scream.co.kr/course/crs/creditView.do?crsCode=7036&searchOrdinalTyCode=TY01&sso=ok,4주,15시간,40000
28,아이스크림,주제별 영어표현 짤강 영어,"전국 유아, 초등, 중등교원 및 교육전문직",어학,"· 실제로 활용할만한 다양한 주제의 영어 표현을 학습하고, 대화 구문을 반복하여 듣고, 말하도록 구성하여 영어 회화 실력 향상|· 네이티브와 같은 표현, 발음과 강세 학습 가능을 통해 자연스러운 영어 발화","영어 회화에 대한 학습자의 니즈가 증가함에 따라 실제로 사용할만한 활용 빈도가 높은 생활밀착형 주제를 통해 영어 회화를 학습할 수 있도록 구성하였습니다.|초보학습자도 배우기에 어렵지 않은 핵심표현들을 담은 영어 회화 강의로써, 왕초보 영어 탈출이라는 고민을 본 강의를 통하여 해결할 수 있도록 준비하였습니다.",http://teacher.i-scream.co.kr/course/crs/creditView.do?crsCode=7040&searchOrdinalTyCode=TY01&sso=ok,4주,30시간,75000
29,아이스크림,톡톡톡 말하기 영문법,"전국 유아, 초등, 중등교원 및 교육전문직",어학,1. 영문법의 기본 개념과 활용법을 이해할 수 있다.|2. 영문법의 이론 내용을 활용해 문장을 만들 수 있다.|3. 말하기 연습을 통해 스피킹 실력을 향상할 수 있다.,"“톡톡톡 말하기 영문법”은 영어 회화 실력을 높이기 위해 영문법을 어떻게 활용하면 좋을지 그 방법에 초점을 맞춰 기획한 연수입니다. 영문법의 각 요소는 왜 배워야 하는지, 배워서 언제 사용해야 하는지 그 활용법을 충분히 익혀 실생활 회화에 바로 적용할 수 있습니다. 회화에서 잘 쓰지 않는 내용은 과감히 삭제하고 자주 쓰는 문법 요소 중심으로 다뤄 영문법이 방대하다고 느끼는 학습자라도 부담 없이 학습할 수 있습니다.",http://teacher.i-scream.co.kr/course/crs/creditView.do?crsCode=7046&searchOrdinalTyCode=TY01&sso=ok,4주,30시간,75000
30,아이스크림,입시가 뭐니? 대학 입시 찐 전략,"전국 유아, 초등, 중등교원 및 교육전문직",자기계발,1. 대학 입시에 사용되는 용어를 알고 변화하는 입시 제도의 흐름을 이해할 수 있다.|2. 학생이 지원하는 대학과 전형별 입시 현황을 분석하여 학생의 상황에 맞는 맞춤식 대입 전략을 세울 수 있다.|3. 학생부종합전형을 위한 다양한 전략들을 살펴보고 입시 지도에 적용할 수 있다.,"본 연수에서는 2022년 대학 입시 지도를 하는 선생님들의 이해를 돕기 위하여 2022학년도에 변화되는 대학입시의 방향과 트렌드를 제공한다. 또한, 2022학년도 이후 입시 변화에 대한 기초적인 정보 제공부터 입시 전문가들의 경험을 바탕으로 현장에서 학생들의 대입 전략을 세워줄 수 있는 지도 전략을 제시하고자 한다.",http://teacher.i-scream.co.kr/course/crs/creditView.do?crsCode=1172&searchOrdinalTyCode=TY01&sso=ok,4주,30시간,75000
31,아이스크림,"4R'S로 키우는 힘, 기초학력교육","전국 유아, 초등교원 및 교육전문직",학습지도,1. 학습 부진아의 관계 형성 방법을 알고 학습부진아가 있는 학급에서의 학급경영 노하우를 적용할 수 있다.|2. 학습부진 진단 방법과 기초학력 진단-보정 시스템의 활용 방법을 알고 학습 부진아를 선별하여 지도 방안을 구분할 수 있다.|3. 학습 부진아의 교과별 학습 지도 방법을 알고 효과적인 교수 학습 방법을 교실 현장에 적용할 수 있다.,"2019년 교육부에서 발표한 ‘기초학력 지원 내실화 방안’에 의하면, 기초학력 보장을 국정과제로 추진함에 따라 국가-시‧도-학교의 책무성을 강화할 것을 제시하고 있습니다. 이에 본 연수는 초등학생 및 중‧고등학교 나머지 학년 학생에 대한 기초학력 진단 시스템이 필요하다는 요구로 학습부진아를 선별하고 진단할 수 있도록 기초학력진단-보정 시스템 활용법을 안내하고, 학습부진아의 기초학력 지도 방안을 제시합니다. 또한 학습 부진아가 있는 교실에서 관계중심의 학급 경영의 노하우를 제시하며 정확한 선별, 진단을 통한 지도방안을 제시합니다.",http://teacher.i-scream.co.kr/course/crs/creditView.do?crsCode=1164&searchOrdinalTyCode=TY01&sso=ok,4주,30시간,75000
32,아이스크림,"인공지능 교육, 기술보다 방향입니다.","전국 유아, 초등, 중등교원 및 교육전문직",ICT,1. AI 교육이 왜 필요한지를 알고 미래 방향성에 대해 이해할 수 있다.|2. AI 교육을 자연스럽게 교실현장에 적용하는 방법을 알고 활용할 수 있다.|3. AI 기초 소양에 대해 체계적으로 이해하고 교과 간 융·복합 교육 방향을 정립할 수 있다.,"2019. 12월 17일 정부는 모든 연령 • 직군에 걸쳐 전 국민이 AI 기초 역량을 습득할 수 있는 교육체계를 구축하는 한편, 세계 최고의 AI 인재가 성장하는 토양을 조성’하는 AI 국가 전략을 발표하였습니다.|변화하는 미래사회에 교사부터 AI 교육 소양을 기를 수 있는 연수입니다.",http://teacher.i-scream.co.kr/course/crs/creditView.do?crsCode=1165&searchOrdinalTyCode=TY01&sso=ok,4주,15시간,40000
33,아이스크림,정재승의 미래학교,"전국 유아, 초등, 중등교원 및 교육전문직",학습지도,"1. 미래 사회를 살아갈 아이들에게 필요한 핵심역량에 대해 알고,|핵심역량을 함양시키기 위한 교사의 역할을 이해할 수 있다.|2. 교육자의 입장에서 변화할 미래교육에 대해 이해하고 교육현장에 적용할 수 있다.","본 연수는 급변하는 미래사회에 대한 이해를 돕고 변화를 선도할 인재, 미래를 주도하는 인재를 양성하는 교육의 방향을 제시합니다.|미래 사회를 살아갈 아이들이 갖춰야할 필수 역량이 무엇이고, 핵심 역량을 키워주기 위해 현재 교사가 할 수 있는 역할을 제시하여 현장 적용성을 높이는 학습내용으로 커리큘럼을 구성하였습니다.|따라서, 본 연수를 통해 교사는 미래 교육환경 변화에 대응할 수 있는 역량 개발과 전문성을 강화할 수 있으며, 미래의 사회 변화 현상에 대해 알고 진로지도에 적용할 수 있습니다.",http://teacher.i-scream.co.kr/course/crs/creditView.do?crsCode=1166&searchOrdinalTyCode=TY01&sso=ok,4주,30시간,75000
34,아이스크림,진짜 놀이가 살아나는 놀이중심 교육과정,"전국 유아, 초등교원 및 교육전문직",학급경영,"1. 놀이중심 교육과정에 대한 필요성과 주의점을 알고 현장에 적용할 수 있다.|2. 신체운동•건강, 의사소통, 사회관계, 예술경험, 자연탐구 영역의 다양한 교육방법을 알고 지도방법의 자율성을 확대할 수 있다.|3. 놀이중심 교육과정에서 교사의 역할을 알고 수업을 구성할 수 있다.","본 연수는 2019 개정 누리과정에서 중점을 두고 있는 놀이중심 교육과정이 현장에 잘 적용될 수 있도록 현직교사의 경험을 바탕으로 학습 내용을 구성하였습니다.|그동안 교사가 주체가 되었던 교사 중심의 수업이 아닌, 유아가 스스로 놀이를 기획하고 준비하고 즐기는 놀이를 이끌어 갈 수 있도록 자유놀이, 흥미와 관심에 따른 경험과 연계된 놀이 중심으로 기존 교수식 수업을 바꿔보는 사례와 유아의 놀이를 지원해줄 수 있는 월간/주간교육계획표 작성 방법을 제시합니다.|또한, 아이들은 스스로 놀이를 하면서 배움을 일으키는 놀라운 능력을 지녔음을 교사가 인지하고 교사의 역할을 재정립해 볼 수 있도록 실제 놀이 중심 교육과정의 운영 예시를 통해 유아의 놀이를 적극 지원할 수 있는 방안을 제시합니다.",http://teacher.i-scream.co.kr/course/crs/creditView.do?crsCode=1167&searchOrdinalTyCode=TY01&sso=ok,4주,30시간,75000
